,Unnamed: 0,id,Name,Age,Gender,Qualification_type,Job_Type,Race,GPA,Interviewed
396,396,397,Harriot Rossetti,23,F,5,Marketing,White,1.0,0
397,397,398,Brigitte Maytom,51,F,1,Product Management,Asian,3.7,1
398,398,399,Barbara-anne Padgham,49,F,2,Legal,Latino,3.7,1
399,399,400,Trevar Buckler,48,M,4,Business Development,White,2.0,1
400,400,401,Mildred Camerello,47,F,3,Business Development,Other,1.0,0
401,401,402,Virgil Alltimes,37,M,4,Legal,Other,0.7,1
402,402,403,Natty Troni,42,F,2,Engineering,Black,4.0,0
403,403,404,Miltie Quest,53,M,5,Training,White,1.3,1
404,404,405,Barri Jirasek,27,M,1,Accounting,Latino,3.0,1
405,405,406,Robena Skryne,43,F,4,Research and Development,Other,1.7,1
406,406,407,Danika Millwall,57,F,3,Support,Black,0.0,1
407,407,408,Olag Guiden,36,M,2,Legal,Other,1.3,1
408,408,409,Erinn Chsteney,58,F,3,Engineering,White,4.0,1
409,409,410,Blondell Coulsen,23,F,3,Research and Development,White,2.0,0
410,410,411,Massimo Rawlyns,43,M,5,Product Management,Black,3.3,0
411,411,412,Ferne Deeson,22,F,3,Research and Development,Other,2.3,1
412,412,413,Humfrey Wyman,36,M,4,Research and Development,White,2.7,1
413,413,414,Waldemar Brittlebank,39,M,5,Engineering,Other,2.7,1
414,414,415,Kitti Deer,40,F,5,Services,Black,4.0,0
415,415,416,Vivianna De Francesco,50,F,5,Support,White,1.0,0
416,416,417,Barnebas Grimsell,27,M,4,Marketing,White,1.3,0
417,417,418,Annemarie Pillman,49,F,3,Research and Development,Asian,3.7,0
418,418,419,Chalmers Whyte,33,M,1,Business Development,Asian,3.7,1
419,419,420,Adara Giorgeschi,29,F,2,Training,Black,2.3,1
420,420,421,Sofie Robet,32,F,1,Research and Development,White,1.7,1
421,421,422,Cy Wildash,25,M,1,Business Development,Other,0.7,0
422,422,423,Raleigh Janway,59,M,2,Accounting,Asian,1.3,0
423,423,424,Odelinda Reiglar,55,F,1,Legal,Black,1.3,0
424,424,425,Camile Flaverty,22,F,5,Research and Development,White,1.7,0
425,425,426,Alina Fettiplace,44,F,5,Accounting,Other,1.0,0
426,426,427,Antonina Goodfield,22,F,3,Research and Development,Asian,2.7,1
427,427,428,Miltie Sells,53,M,4,Product Management,Other,1.7,1
428,428,429,Kiley Pridmore,35,M,5,Human Resources,Asian,4.0,0
429,429,430,Derk Shawell,39,M,5,Human Resources,Asian,2.3,1
430,430,431,Maryann Belvin,56,F,1,Training,Black,4.0,0
431,431,432,Irving Summerbell,42,M,1,Training,Latino,3.7,1
432,432,433,Ty Bartlosz,32,M,1,Product Management,White,3.3,0
433,433,434,Keelby McGibbon,34,M,3,Marketing,White,1.0,0
434,434,435,Shandeigh Di Meo,59,F,3,Sales,Other,1.0,1
435,435,436,Lyndsie Gannan,34,F,5,Human Resources,Latino,4.0,0
436,436,437,Kendra Knighton,26,F,5,Sales,Latino,2.7,0
437,437,438,Curran Beardwood,59,M,5,Accounting,Other,3.7,1
438,438,439,Gusella Marchello,27,F,1,Product Management,Other,3.0,0
439,439,440,Seana Minico,56,F,4,Engineering,Other,3.0,0
440,440,441,Lelia Antuoni,44,F,4,Business Development,Other,1.0,1
441,441,442,Scot Stanbrooke,58,M,5,Research and Development,Asian,1.3,0
442,442,443,Amitie Baudoux,27,F,3,Services,White,4.0,0
443,443,444,Lazaro Hoffmann,48,M,3,Sales,White,0.0,0
444,444,445,Lavena Jopp,28,F,4,Services,Asian,3.7,0
445,445,446,Jory Mattisson,39,M,3,Human Resources,Black,4.0,0
446,446,447,Lenore Seal,57,F,4,Support,Black,3.0,0
447,447,448,Janice Emanuele,25,F,4,Support,Asian,0.0,1
448,448,449,Thaxter Bather,46,M,3,Legal,Other,3.0,1
449,449,450,Elisha Burdell,31,M,3,Human Resources,White,1.3,0
450,450,451,Bailey Delamar,27,M,5,Services,Latino,4.0,0
451,451,452,Emmit Dysert,42,M,4,Research and Development,Other,1.7,0
452,452,453,Rita Grishaev,57,F,4,Sales,White,2.3,1
453,453,454,Tobiah Petrovic,35,M,4,Engineering,Other,3.7,0
454,454,455,Salmon Dowtry,46,M,3,Legal,Black,3.0,0
455,455,456,Malvina Bonsall,23,F,3,Accounting,Other,2.0,0
456,456,457,Leonard Bardnam,27,M,2,Support,Latino,2.0,0
457,457,458,Shawn Rayhill,25,M,4,Training,Asian,1.0,1
458,458,459,Cristionna Shergill,35,F,4,Training,Other,1.7,1
459,459,460,Winslow Kydd,50,M,5,Business Development,Black,0.7,0
460,460,461,Margaux Strotton,52,F,3,Sales,Latino,2.3,1
461,461,462,Lisabeth Perago,23,F,3,Legal,Black,2.7,0
462,462,463,Fee Decaze,23,M,4,Product Management,Other,0.7,1
463,463,464,Pansie Frugier,46,F,5,Marketing,Latino,3.7,1
464,464,465,Duky Merle,37,M,4,Business Development,Asian,3.7,1
465,465,466,Thaddus Jeenes,47,M,5,Marketing,Asian,3.3,1
466,466,467,Farrel Douce,31,M,3,Sales,White,2.0,1
467,467,468,Catherine Jeffes,48,F,4,Accounting,Asian,2.3,1
468,468,469,Ferd Graine,37,M,1,Marketing,Black,4.0,1
469,469,470,Deeann Rippingall,49,F,5,Support,Latino,3.0,0
470,470,471,Roy Taffrey,46,M,1,Business Development,Latino,3.3,0
471,471,472,Rriocard Farrell,42,M,5,Business Development,White,2.7,1
472,472,473,Coreen Sherratt,35,F,4,Product Management,Asian,1.0,1
473,473,474,Britney Morrice,59,F,3,Training,Black,3.0,0
474,474,475,Della Buscombe,33,F,3,Marketing,Latino,1.3,0
475,475,476,Antone Herley,23,M,5,Engineering,Latino,2.3,0
476,476,477,Gilburt Cartwight,31,M,3,Engineering,Asian,2.7,1
477,477,478,Paddie Reisenstein,47,M,1,Training,Black,4.0,1
478,478,479,Michel Phalip,32,F,3,Support,Asian,2.7,0
479,479,480,Royal Reach,45,M,5,Services,Asian,1.3,0
480,480,481,Frank Scardefield,24,F,4,Services,Asian,3.3,0
481,481,482,Tomkin Tolliday,29,M,1,Research and Development,Black,0.7,0
482,482,483,Susan Dodson,46,F,5,Legal,Asian,3.3,0
483,483,484,Garreth Tiernan,54,M,2,Accounting,White,3.7,1
484,484,485,Chiarra Digg,55,F,3,Services,Black,3.0,1
485,485,486,Clarisse Cranham,52,F,2,Business Development,Latino,1.3,0
486,486,487,Dalis Cammock,54,M,2,Product Management,Black,0.7,0
487,487,488,Dorie Kedward,31,F,3,Product Management,Black,4.0,0
488,488,489,Nicolina Faust,60,F,5,Engineering,Other,1.0,1
489,489,490,Margret Nan Carrow,49,F,1,Support,Other,0.0,1
490,490,491,Tedmund McKniely,53,M,1,Research and Development,Latino,0.0,1
491,491,492,Estevan Cornfield,44,M,1,Research and Development,White,0.0,1
492,492,493,Katine Matisoff,59,F,1,Human Resources,Latino,3.0,1
493,493,494,Aron Frankom,40,M,5,Research and Development,Asian,4.0,0
494,494,495,Staci Egiloff,36,F,4,Marketing,Other,3.3,1
495,495,496,Gertie Littleton,41,F,4,Product Management,Other,0.7,1
496,496,497,Cassandry Cadamy,40,F,4,Accounting,Other,3.3,0
497,497,498,Fabiano O' Neligan,21,M,2,Sales,Other,2.0,0
498,498,499,Gabrila Rockcliff,40,F,2,Product Management,Asian,3.3,0
499,499,500,Felice Cherry,23,F,5,Business Development,Latino,2.7,1
500,500,501,Haley Beavington,32,F,4,Marketing,Other,2.0,1
501,501,502,Milissent Hansman,34,F,1,Legal,Black,1.7,1
502,502,503,Heywood Burnside,49,M,5,Research and Development,Asian,4.0,0
503,503,504,Dilan Ikin,31,M,5,Product Management,Latino,0.7,0
504,504,505,Colene Pexton,35,F,1,Engineering,White,0.0,1
505,505,506,Brooke Romain,59,F,2,Accounting,Other,3.3,0
506,506,507,Joly Heister,53,F,4,Training,White,3.3,1
507,507,508,Flin Clarey,53,M,2,Human Resources,Asian,4.0,1
508,508,509,Jonis Varley,46,F,5,Business Development,Black,1.7,1
509,509,510,Murdock Lent,56,M,1,Human Resources,Black,0.0,0
510,510,511,Nat Grouen,37,M,5,Sales,Asian,1.7,0
511,511,512,Faustine Linnitt,26,F,4,Product Management,Asian,1.7,1
512,512,513,Garey Sertin,23,M,2,Research and Development,Black,2.7,0
513,513,514,Eugenia Hallut,24,F,1,Sales,Other,4.0,1
514,514,515,Freeland Grimsdith,33,M,5,Accounting,Latino,3.3,1
515,515,516,Wylie Devereu,39,M,2,Training,Latino,4.0,1
516,516,517,Cindy Bruggen,25,F,2,Business Development,Latino,4.0,1
517,517,518,Ree Arnaudi,21,F,3,Product Management,Asian,1.7,1
518,518,519,Leland Chattell,56,M,4,Product Management,Asian,2.3,0
519,519,520,Tallie Waplington,23,F,1,Research and Development,Latino,0.7,0
520,520,521,Yelena Kremer,57,F,4,Support,Other,2.3,0
521,521,522,Roslyn Maude,42,F,3,Research and Development,Asian,2.3,1
522,522,523,Cullie Othen,33,M,4,Marketing,Latino,1.0,0
523,523,524,Ewart Edgley,45,M,5,Accounting,Asian,2.3,0
524,524,525,Morty Risbie,26,M,4,Research and Development,Latino,0.7,0
525,525,526,Courtney Marl,52,F,4,Accounting,Asian,4.0,0
526,526,527,Mab Santon,57,F,4,Research and Development,Other,3.3,0
527,527,528,Rozalie Brushfield,49,F,4,Business Development,Asian,2.3,1
528,528,529,Coleman Krzysztof,26,M,3,Marketing,Black,2.0,0
529,529,530,Cordula Cockaday,34,F,2,Legal,Black,2.7,0
530,530,531,Prinz Adamini,51,M,2,Marketing,Latino,3.7,0
531,531,532,Brent Mitie,25,M,3,Human Resources,Latino,2.7,0
532,532,533,Susette Housiaux,25,F,4,Support,Asian,3.7,0
533,533,534,Arleyne Tremathack,37,F,2,Support,Other,1.3,1
534,534,535,Ardisj Keeton,33,F,4,Sales,White,3.3,0
535,535,536,Stacy Ruddle,42,M,2,Training,Black,1.7,1
536,536,537,Tammie Vahl,44,M,4,Human Resources,Black,1.3,0
537,537,538,Hanni Rabjohns,48,F,1,Marketing,Other,3.3,1
538,538,539,Saw Deares,33,M,4,Sales,Latino,4.0,0
539,539,540,Emerson Pidgley,36,M,2,Product Management,White,2.7,1
540,540,541,Delcina Wyeth,51,F,3,Product Management,Asian,3.0,0
541,541,542,Fabe Itzchaki,57,M,1,Human Resources,Black,2.0,1
542,542,543,Juli Scrivens,51,F,2,Business Development,Other,2.7,1
543,543,544,Minne Vonasek,38,F,3,Human Resources,White,0.7,0
544,544,545,Marlyn Stoute,27,F,2,Business Development,Latino,2.7,0
545,545,546,Elfie Rustan,26,F,2,Sales,Other,0.0,0
546,546,547,Rainer Guirard,36,M,5,Accounting,White,2.0,0
547,547,548,Skye Sinclair,41,M,3,Sales,Other,3.7,1
548,548,549,Teresina Duddan,44,F,2,Support,Other,2.7,0
549,549,550,Mattheus Caseborne,36,M,3,Research and Development,Latino,1.3,1
550,550,551,Kristien Herculson,21,F,3,Business Development,Black,2.7,0
551,551,552,Sidonnie Plowman,21,F,1,Support,Black,3.0,1
552,552,553,Adriano Calton,22,M,5,Research and Development,Asian,3.0,1
553,553,554,Marthena Simmen,43,F,5,Research and Development,Black,1.3,0
554,554,555,Patricia Frays,45,F,3,Legal,White,2.0,1
555,555,556,Lemmie Tassell,51,M,4,Training,Black,1.7,0
556,556,557,Abrahan Shyram,29,M,3,Engineering,White,3.3,0
557,557,558,Field Gratrex,40,M,3,Sales,White,3.0,1
558,558,559,Hugo Iltchev,40,M,5,Engineering,Other,1.7,1
559,559,560,Orson McCrory,47,M,2,Support,Black,4.0,0
560,560,561,Theresina Kaiser,27,F,5,Engineering,Asian,4.0,1
561,561,562,Dannie Jancso,45,M,2,Engineering,Other,1.0,0
562,562,563,Alberik Matthews,54,M,5,Research and Development,Asian,2.3,1
563,563,564,Court Corns,24,M,3,Product Management,Black,1.3,0
564,564,565,Reamonn Gabitis,55,M,1,Accounting,Other,2.0,1
565,565,566,Esta Staner,24,F,5,Engineering,Black,2.0,0
566,566,567,Sandy Vinnicombe,21,M,5,Legal,Black,3.0,0
567,567,568,Adelle Gillan,60,F,5,Services,Other,3.0,1
568,568,569,Sammy Anthoine,27,M,1,Services,White,1.0,0
569,569,570,Pierce Piper,29,M,1,Engineering,Other,3.7,0
570,570,571,Demetri Choak,43,M,1,Business Development,Asian,1.7,1
571,571,572,Brockie Sowersby,34,M,2,Business Development,Other,1.7,0
572,572,573,Rockey Mattiassi,35,M,4,Human Resources,Other,0.7,0
573,573,574,Mic Ferraretto,33,M,2,Engineering,Latino,4.0,0
574,574,575,Karel Baggallay,23,M,5,Business Development,Other,3.7,0
575,575,576,Shandie Milbourne,39,F,1,Human Resources,Black,1.7,1
576,576,577,Sharyl Shapero,56,F,4,Services,Other,3.3,0
577,577,578,Madlen Leisk,42,F,5,Services,Latino,2.3,1
578,578,579,Elaina Capper,30,F,2,Support,Asian,0.7,1
579,579,580,Dorthy Longshaw,37,F,4,Sales,Asian,2.0,1
580,580,581,Rowan Niche,43,M,5,Training,Black,1.7,1
581,581,582,Everett McCloughlin,59,M,4,Legal,White,2.0,1
582,582,583,Pall McGriffin,53,M,1,Engineering,Black,2.0,0
583,583,584,Tiffany Greson,46,F,4,Marketing,Asian,1.0,1
584,584,585,Dukey Carillo,29,M,4,Research and Development,Latino,1.3,0
585,585,586,Howard McCroft,53,M,4,Human Resources,White,1.0,1
586,586,587,Shamus Daughtrey,45,M,5,Services,White,3.0,1
587,587,588,Terese Codi,32,F,4,Marketing,Latino,3.0,0
588,588,589,Mallorie Doy,53,F,1,Accounting,Other,3.0,1
589,589,590,Keen McIlwain,34,M,1,Business Development,Black,0.0,1
590,590,591,Town Baxendale,25,M,4,Marketing,Black,3.0,0
591,591,592,Christoforo Ridolfi,22,M,1,Sales,Other,3.7,1
592,592,593,Juliana Nieass,40,F,5,Legal,Latino,4.0,1
593,593,594,Roscoe Toby,54,M,4,Training,Black,1.7,0
594,594,595,Davide Cattell,50,M,2,Legal,Black,2.0,1
595,595,596,Jesselyn Gotmann,29,F,4,Human Resources,White,1.7,0
596,596,597,Ermentrude Eardley,44,F,3,Research and Development,Black,1.7,1
597,597,598,Gearard Suddaby,27,M,2,Sales,Other,4.0,1
598,598,599,Michel Boulding,44,M,2,Human Resources,Other,1.3,0
599,599,600,Devina Rohlf,54,F,4,Business Development,Asian,2.7,0
600,600,601,Mignon Ayres,59,F,4,Human Resources,Other,3.7,1
601,601,602,Kaine Bowring,54,M,3,Sales,Asian,2.3,1
602,602,603,Frederick Snoad,40,M,1,Accounting,White,3.3,1
603,603,604,Beatrix Hursthouse,44,F,5,Marketing,Black,0.0,0
604,604,605,Helyn Baudts,52,F,4,Legal,Asian,2.0,1
605,605,606,Merell Breissan,22,M,2,Legal,Latino,3.3,1
606,606,607,Steffi Jellico,49,F,2,Business Development,Latino,2.7,0
607,607,608,Marietta Cranson,27,M,1,Sales,Black,0.7,1
608,608,609,Ethelred Bransdon,55,M,4,Support,Latino,0.7,0
609,609,610,Lynnell Chivers,45,F,3,Engineering,White,3.0,1
610,610,611,Lolly Sedworth,58,F,3,Human Resources,Black,3.7,0
611,611,612,Andrea Gilliam,49,M,3,Legal,Asian,1.3,0
612,612,613,Berget Cramond,37,F,2,Services,Other,3.0,1
613,613,614,Filmer Rosita,34,M,1,Legal,Latino,1.0,0
614,614,615,Ransell Cahillane,32,M,1,Product Management,Black,3.7,0
615,615,616,Celestyn Scoles,53,F,5,Engineering,Latino,2.0,0
616,616,617,Harriot Sirette,32,F,1,Business Development,Asian,3.7,0
617,617,618,Corry Cozens,22,F,3,Support,Latino,2.3,1
618,618,619,Haskell Skrines,57,M,1,Sales,Latino,3.0,1
619,619,620,Clemens Zolini,36,M,5,Services,White,1.3,1
620,620,621,Thorpe Guilder,53,M,4,Product Management,Asian,2.3,1
621,621,622,Ly Larrad,50,M,2,Training,Black,3.0,0
622,622,623,Meryl Treske,47,M,5,Services,Latino,1.3,1
623,623,624,Sargent Maty,38,M,1,Product Management,Asian,3.3,1
624,624,625,Dallon Brabin,25,M,4,Business Development,Latino,1.7,1
625,625,626,Brennen Phipp,37,M,5,Sales,White,1.7,1
626,626,627,Mikaela Southby,40,F,4,Marketing,Other,0.7,0
627,627,628,Ellyn Vazquez,48,F,2,Human Resources,Latino,1.7,1
628,628,629,Josie Line,40,F,5,Training,Latino,2.3,1
629,629,630,Rowe Walkley,41,F,3,Product Management,White,3.7,1
630,630,631,Bud Comello,49,M,5,Legal,White,1.0,0
631,631,632,Richy Stockney,35,M,4,Training,Black,0.7,0
632,632,633,Ulrica Hirjak,27,F,5,Legal,White,3.7,1
633,633,634,Letizia Dominichetti,24,F,3,Product Management,White,1.3,1
634,634,635,Peggie Calderon,58,F,1,Human Resources,Latino,2.0,1
635,635,636,Willard Gerault,33,M,4,Legal,Asian,2.3,0
636,636,637,Ginevra Peteri,46,F,3,Product Management,Latino,3.7,0
637,637,638,Joanna Hayler,39,F,5,Business Development,White,3.7,1
638,638,639,Kathi Cloonan,39,F,5,Product Management,Asian,1.7,0
639,639,640,Umeko Follos,30,F,5,Services,Asian,0.0,0
640,640,641,Kai O'Lynn,27,F,4,Training,Black,1.0,1
641,641,642,Neils Rainbird,31,M,2,Accounting,Other,1.7,1
642,642,643,Elfrida Ostler,36,F,4,Training,Black,2.0,1
643,643,644,Lock Purvis,39,M,1,Sales,Latino,0.7,1
644,644,645,Rance Campo,30,M,2,Human Resources,Other,4.0,0
645,645,646,Chelsea Kupis,58,F,1,Accounting,White,1.7,0
646,646,647,Bev Sweeny,45,F,3,Services,Other,2.3,0
647,647,648,Ariel Semour,25,M,4,Human Resources,Asian,2.7,0
648,648,649,Suzette Sidnall,43,F,3,Support,Latino,2.0,1
649,649,650,Kippie Cristoforo,24,M,3,Marketing,Black,2.3,1
650,650,651,Ted Brennen,49,M,4,Research and Development,Latino,3.7,0
651,651,652,Cele Ayrton,27,F,1,Services,Other,1.7,1
652,652,653,Patton Wilman,54,M,3,Services,Other,2.7,0
653,653,654,Hamilton Cleghorn,30,M,4,Services,White,2.3,1
654,654,655,Mallory Ferrone,33,F,5,Engineering,Latino,0.0,1
655,655,656,Marie-jeanne Riggey,59,F,1,Services,Asian,2.3,1
656,656,657,Arri Pflieger,59,M,2,Human Resources,Black,1.7,0
657,657,658,Patty Liddington,45,F,3,Engineering,Asian,3.3,1
658,658,659,Hyatt Peirpoint,46,M,5,Business Development,White,3.3,1
659,659,660,Englebert Gyngell,43,M,3,Training,Black,0.0,0
660,660,661,Leslie Janikowski,33,M,5,Business Development,Other,2.0,1
661,661,662,Trevar Dalbey,58,M,1,Accounting,Asian,2.7,0
662,662,663,Jehu Fritter,22,M,4,Business Development,Black,2.7,0
663,663,664,Daffy Scrauniage,47,F,3,Human Resources,White,2.3,1
664,664,665,Darleen Paff,36,F,5,Business Development,Asian,1.3,0
665,665,666,Erin Dudley,49,F,2,Human Resources,Asian,0.0,0
666,666,667,Borden Schuelcke,27,M,5,Business Development,White,2.7,1
667,667,668,Kylila Ackroyd,22,F,3,Support,Latino,3.7,0
668,668,669,Marchall Flea,49,M,1,Product Management,Other,1.7,1
669,669,670,Angeli Bruckental,55,M,5,Product Management,Asian,3.3,1
670,670,671,Norry Briskey,36,M,5,Business Development,Black,2.0,1
671,671,672,Theo Causnett,43,M,4,Accounting,Other,0.0,0
672,672,673,Elene Bonhome,56,F,4,Support,Black,0.0,1
673,673,674,Johnna Danilovitch,58,F,5,Engineering,Asian,2.0,1
674,674,675,Israel Tomaini,58,M,5,Marketing,Black,2.3,0
675,675,676,Orrin Goves,52,M,1,Engineering,Other,0.7,0
676,676,677,Mitchel Faers,57,M,5,Training,Latino,0.0,0
677,677,678,Isidore Marjot,25,M,4,Accounting,Black,2.0,0
678,678,679,Samaria Stillmann,59,F,3,Research and Development,Black,2.3,1
679,679,680,Ursuline Barnson,43,F,2,Research and Development,Asian,3.3,1
680,680,681,Aggy Cane,54,F,3,Engineering,Latino,3.3,1
681,681,682,Beatrix Fominov,29,F,5,Services,Latino,2.3,1
682,682,683,Doy Drivers,40,M,4,Research and Development,Other,3.3,1
683,683,684,Simmonds Bestar,50,M,1,Engineering,Black,3.7,1
684,684,685,Lindsay Muccino,35,M,2,Services,White,1.0,0
685,685,686,Charlie Springford,49,M,5,Accounting,Latino,2.3,0
686,686,687,Jamison Vinnicombe,53,M,5,Engineering,Latino,1.3,1
687,687,688,Der Cooley,46,M,5,Research and Development,Other,0.0,1
688,688,689,Cly Hargess,60,M,5,Accounting,Latino,2.0,1
689,689,690,Mycah Fargher,44,M,3,Engineering,Other,2.0,1
690,690,691,Neill Copper,58,M,3,Legal,Asian,0.0,1
691,691,692,Ardeen Biddiss,52,F,3,Support,Other,3.0,0
692,692,693,Theda Shew,38,F,4,Human Resources,Asian,0.0,1
693,693,694,Lawry Germon,31,M,1,Business Development,Asian,3.3,1
694,694,695,Kameko Stuther,48,F,4,Services,Asian,4.0,0
695,695,696,Bernette Letterick,46,F,4,Legal,Latino,4.0,0
696,696,697,Geralda Stuther,41,F,4,Services,White,4.0,0
697,697,698,Mattias Stannas,22,M,3,Human Resources,Asian,0.0,1
698,698,699,Gorden Lovart,60,M,4,Human Resources,White,0.7,1
699,699,700,Corinna Kermath,25,F,3,Services,Black,2.3,0
700,700,701,Millicent Stiegers,54,F,1,Legal,Latino,1.0,1
701,701,702,Errick Sheffield,58,M,1,Research and Development,White,3.3,0
702,702,703,Lurleen Pinshon,45,F,1,Support,Asian,4.0,0
703,703,704,Israel Semens,48,M,2,Training,Latino,2.0,0
704,704,705,Maegan Randalston,37,F,3,Human Resources,Latino,1.0,1
705,705,706,Stephannie Stancer,57,F,3,Legal,Black,3.0,1
706,706,707,Tandie Chelsom,43,F,2,Support,Asian,3.3,1
707,707,708,Roy Kimblin,49,M,5,Marketing,White,3.7,1
708,708,709,Micheline Korpal,59,F,3,Marketing,Black,2.0,1
709,709,710,Dick Livard,36,M,4,Product Management,White,0.0,0
710,710,711,Gertrude Havard,54,F,4,Sales,Latino,2.3,1
711,711,712,Desmond Shea,26,M,3,Marketing,Asian,1.3,1
712,712,713,Skipton Heaven,31,M,3,Legal,Black,0.7,1
713,713,714,Doll McCartney,27,F,1,Accounting,Black,0.7,0
714,714,715,Hurleigh Sessuns,35,M,2,Engineering,White,2.0,1
715,715,716,Fawn O'Donohue,51,F,2,Business Development,Asian,0.0,0
716,716,717,Lenard MacRorie,32,M,4,Business Development,Latino,3.7,1
717,717,718,Ira Cusick,46,M,1,Sales,White,3.3,0
718,718,719,Madlin Averall,51,F,3,Training,Asian,0.7,0
719,719,720,Lucius Ladel,59,M,1,Training,Latino,1.0,0
720,720,721,Joete Cocklin,50,F,5,Business Development,Latino,0.7,1
721,721,722,Matteo McCool,38,M,1,Marketing,Other,3.7,1
722,722,723,Burlie Maben,26,M,4,Engineering,Latino,3.0,1
723,723,724,Elmer Pinney,27,M,2,Training,Other,4.0,0
724,724,725,Adi Mollnar,53,F,2,Research and Development,Other,3.3,1
725,725,726,Seymour Brychan,34,M,1,Legal,Other,4.0,1
726,726,727,Kristian Coade,31,M,5,Legal,Black,2.3,1
727,727,728,Hamid Alcott,30,M,1,Training,Other,1.0,1
728,728,729,Garek Brophy,41,M,3,Sales,Asian,2.7,1
729,729,730,Christiane Rice,37,F,5,Human Resources,Other,3.3,1
730,730,731,Petey Nickols,31,M,1,Legal,Other,3.0,0
731,731,732,Willdon Le Leu,43,M,4,Research and Development,Other,1.7,1
732,732,733,Mose Venables,45,M,5,Business Development,Other,3.0,0
733,733,734,Jae Bloom,40,M,5,Sales,White,0.7,1
734,734,735,Consalve Wither,41,M,5,Accounting,White,1.0,1
735,735,736,Georgena Antosik,22,F,2,Training,White,3.3,0
736,736,737,Tiebout Docherty,31,M,1,Engineering,Latino,3.3,1
737,737,738,Cleavland Sanford,56,M,3,Research and Development,White,3.3,0
738,738,739,Feliks Seathwright,38,M,1,Product Management,Asian,1.0,1
739,739,740,Jelene Blaver,42,F,1,Legal,Asian,1.3,1
740,740,741,Brinn Brownsea,27,F,2,Training,Other,1.0,0
741,741,742,Adrianna Wride,33,F,1,Product Management,Black,0.0,1
742,742,743,Hoyt Elloway,47,M,2,Training,Asian,0.0,1
743,743,744,Lucais Leahey,45,M,4,Engineering,Latino,2.0,1
744,744,745,Vito Vatini,30,M,4,Engineering,White,2.7,0
745,745,746,Franciska Linggood,33,F,3,Product Management,Latino,4.0,0
746,746,747,Rosalinde Jorissen,25,F,4,Marketing,Other,2.0,1
747,747,748,Merola A'Barrow,28,F,2,Research and Development,Latino,1.0,1
748,748,749,Ivan Feldhorn,22,M,5,Human Resources,Black,3.3,0
749,749,750,Augustin Poulett,60,M,4,Sales,Other,1.3,0
750,750,751,Court Seccombe,33,M,2,Accounting,Asian,3.7,1
751,751,752,Clevie Pyffe,30,M,3,Engineering,Asian,2.3,1
752,752,753,Mollie Mil,46,F,4,Training,Latino,2.0,0
753,753,754,Haven Boylin,45,M,5,Research and Development,Latino,3.7,1
754,754,755,Kassia Maylott,55,F,5,Engineering,Latino,0.7,0
755,755,756,Teddie Chichgar,52,M,1,Business Development,Black,0.7,1
756,756,757,Ebony Paddock,47,F,3,Services,Other,2.3,0
757,757,758,Bjorn Nugent,40,M,2,Research and Development,White,1.0,0
758,758,759,Julio Pibsworth,36,M,5,Engineering,Other,3.3,0
759,759,760,Faber McAnalley,48,M,2,Engineering,Other,0.7,0
760,760,761,Dick Lynett,24,M,4,Research and Development,Asian,3.7,1
761,761,762,Torey Jerrams,47,F,1,Support,Black,1.7,1
762,762,763,Trude Monkton,52,F,2,Legal,Asian,2.0,0
763,763,764,Desdemona Malletratt,35,F,2,Accounting,Other,3.7,1
764,764,765,Lefty Erickson,42,M,1,Accounting,Other,3.7,1
765,765,766,Bartolemo Jaulmes,47,M,3,Engineering,Asian,3.7,0
